Account ID,Card No,Transaction Date,Transaction Amount,Terminal ID,Terminal Location,Transaction Type,Transaction Destination,IQR,iForest,Local Outlier,Elliptical
501177064303,5278 7110 6400 7114,"Friday, 30 September 2022",36.00,2212,ION Orchard,Withdraw,Singapore,1,1,1,1
501124515611,5264 7110 6400 6369,"Saturday, 1 October 2022",82.00,6757,Habourfront,Deposit,Singapore,1,1,1,1
501171904212,5273 7110 6400 6687,"Saturday, 1 October 2022",94.00,7698,Jurong Point,Deposit,Singapore,1,1,1,1
501177064303,5278 7110 6400 7114,"Sunday, 2 October 2022",90.00,6757,Habourfront,Withdraw,Singapore,1,1,1,1
501124515611,5264 7110 6400 6369,"Sunday, 2 October 2022",64.00,7698,Jurong Point,Deposit,Singapore,1,1,1,1
501124515611,5264 7110 6400 6369,"Sunday, 2 October 2022",100.00,6757,Habourfront,Withdraw,Singapore,1,1,1,1
501124515611,5264 7110 6400 6369,"Monday, 3 October 2022",50.00,41826,Bugis+,Funds Transfer,Singapore,1,1,1,1
501171904212,5273 7110 6400 6687,"Tuesday, 4 October 2022",52.00,8946,Westgate,Funds Transfer,Singapore,1,1,1,1
501177064303,5278 7110 6400 7114,"Tuesday, 4 October 2022",28.00,7698,Jurong Point,Deposit,Singapore,1,1,1,1
501124515611,5264 7110 6400 6369,"Tuesday, 4 October 2022",42.00,6757,Habourfront,Withdraw,Singapore,1,1,1,1
501130862511,4330 5678 3418 6872,"Tuesday, 4 October 2022",46.00,7698,Jurong Point,Deposit,Singapore,1,1,1,1
501144703441,4324 5678 3418 6374,"Wednesday, 5 October 2022",54.00,8946,Westgate,Withdraw,Singapore,1,1,1,1
501177064303,5278 7110 6400 7114,"Thursday, 6 October 2022",66.00,7698,Jurong Point,Deposit,Singapore,1,1,1,1
501177064303,5278 7110 6400 7114,"Thursday, 6 October 2022",88.00,8946,Westgate,Withdraw,Singapore,1,1,1,1
501171904212,5273 7110 6400 6687,"Friday, 7 October 2022",90.00,7698,Jurong Point,Deposit,Singapore,1,1,1,1
501144703441,4324 5678 3418 6374,"Friday, 7 October 2022",86.00,2212,ION Orchard,Deposit,Singapore,1,1,1,1
501124515611,5264 7110 6400 6369,"Friday, 7 October 2022",84.00,7698,Jurong Point,Withdraw,Singapore,1,1,1,1
501130862511,4330 5678 3418 6872,"Saturday, 8 October 2022",24.00,6757,Habourfront,Withdraw,Singapore,1,1,1,1
501171904212,5273 7110 6400 6687,"Saturday, 8 October 2022",50.00,7698,Jurong Point,Funds Transfer,Singapore,1,1,1,1
501177064303,5278 7110 6400 7114,"Saturday, 8 October 2022",38.00,2212,ION Orchard,Deposit,Singapore,1,1,1,1
501171904212,5273 7110 6400 6687,"Saturday, 8 October 2022",52.00,7698,Jurong Point,Withdraw,Singapore,1,1,1,1
501171904212,5273 7110 6400 6687,"Sunday, 9 October 2022",66.00,7698,Jurong Point,Withdraw,Singapore,1,1,1,1
501177064303,5278 7110 6400 7114,"Monday, 10 October 2022",52.00,2212,ION Orchard,Withdraw,Singapore,1,1,1,1
501144703441,4324 5678 3418 6374,"Monday, 10 October 2022",34.00,8946,Westgate,Deposit,Singapore,1,1,1,1
501130862511,4330 5678 3418 6872,"Monday, 10 October 2022",32.00,7698,Jurong Point,Deposit,Singapore,1,1,1,1
501124515611,5264 7110 6400 6369,"Monday, 10 October 2022",32.00,41826,Bugis+,Funds Transfer,Singapore,1,1,1,1
501177064303,5278 7110 6400 7114,"Monday, 10 October 2022",90.00,6757,Habourfront,Funds Transfer,Singapore,1,1,1,1
501124515611,5264 7110 6400 6369,"Tuesday, 11 October 2022",86.00,7698,Jurong Point,Withdraw,Singapore,1,1,1,1
501130862511,4330 5678 3418 6872,"Tuesday, 11 October 2022",44.00,6757,Habourfront,Funds Transfer,Singapore,1,1,1,1
501144703441,4324 5678 3418 6374,"Wednesday, 12 October 2022",32.00,2212,ION Orchard,Deposit,Singapore,1,1,1,1
501171904212,5273 7110 6400 6687,"Wednesday, 12 October 2022",100.00,8946,Westgate,Withdraw,Singapore,1,1,1,1
501177064303,5278 7110 6400 7114,"Thursday, 13 October 2022",36.00,2212,ION Orchard,Withdraw,Singapore,1,1,1,1
501130862511,4330 5678 3418 6872,"Thursday, 13 October 2022",94.00,7698,Jurong Point,Deposit,Singapore,1,1,1,1
501177064303,5278 7110 6400 7114,"Thursday, 13 October 2022",28.00,2212,ION Orchard,Withdraw,Singapore,1,1,1,1
501171904212,5273 7110 6400 6687,"Friday, 14 October 2022",88.00,7698,Jurong Point,Funds Transfer,Singapore,1,1,1,1
501124515611,5264 7110 6400 6369,"Friday, 14 October 2022",68.00,,,Deposit,Singapore,1,1,1,1
501130862511,4330 5678 3418 6872,"Friday, 14 October 2022",74.00,7698,Jurong Point,Withdraw,Singapore,1,1,1,1
501130862511,4330 5678 3418 6872,"Friday, 14 October 2022",46.00,7698,Jurong Point,Funds Transfer,Singapore,1,1,1,1
501124515611,5264 7110 6400 6369,"Friday, 14 October 2022",92.00,7698,Jurong Point,Withdraw,Singapore,1,1,1,1
501177064303,5278 7110 6400 7114,"Friday, 14 October 2022",58.00,8946,Westgate,Withdraw,Singapore,1,1,1,1
501124515611,5264 7110 6400 6369,"Saturday, 15 October 2022",78.00,8946,Westgate,Deposit,Singapore,1,1,1,1
501177064303,5278 7110 6400 7114,"Saturday, 15 October 2022",36.00,2212,ION Orchard,Withdraw,Singapore,1,1,1,1
501130862511,4330 5678 3418 6872,"Saturday, 15 October 2022",84.00,7698,Jurong Point,Withdraw,Singapore,1,1,1,1
501177064303,5278 7110 6400 7114,"Sunday, 16 October 2022",94.00,8946,Westgate,Withdraw,Singapore,1,1,1,1
501171904212,5273 7110 6400 6687,"Sunday, 16 October 2022",100.00,7698,Jurong Point,Withdraw,Singapore,1,1,1,1
501177064303,5278 7110 6400 7114,"Sunday, 16 October 2022",58.00,8946,Westgate,Deposit,Singapore,1,1,1,1
501177064303,5278 7110 6400 7114,"Monday, 17 October 2022",50.00,6757,Habourfront,Withdraw,Singapore,1,1,1,1
501171904212,5273 7110 6400 6687,"Monday, 17 October 2022",26.00,8946,Westgate,Withdraw,Singapore,1,1,1,1
501177064303,5278 7110 6400 7114,"Monday, 17 October 2022",40.00,6757,Habourfront,Deposit,Singapore,1,1,1,1
501130862511,4330 5678 3418 6872,"Monday, 17 October 2022",78.00,7698,Jurong Point,Withdraw,Singapore,1,1,1,1
501124515611,5264 7110 6400 6369,"Tuesday, 18 October 2022",50.00,7698,Jurong Point,Deposit,Singapore,1,1,1,1
501177064303,5278 7110 6400 7114,"Tuesday, 18 October 2022",34.00,6757,Habourfront,Withdraw,Singapore,1,1,1,1
501130862511,4330 5678 3418 6872,"Wednesday, 19 October 2022",76.00,7698,Jurong Point,Withdraw,Singapore,1,1,1,1
501171904212,5273 7110 6400 6687,"Wednesday, 19 October 2022",72.00,7698,Jurong Point,Withdraw,Singapore,1,1,1,1
501171904212,5273 7110 6400 6687,"Wednesday, 19 October 2022",66.00,8946,Westgate,Funds Transfer,Singapore,1,1,1,1
501177064303,5278 7110 6400 7114,"Thursday, 20 October 2022",28.00,2212,ION Orchard,Funds Transfer,Singapore,1,1,1,1
501144703441,4324 5678 3418 6374,"Thursday, 20 October 2022",52.00,8946,Westgate,Withdraw,Singapore,1,1,1,1
501177064303,5278 7110 6400 7114,"Friday, 21 October 2022",54.00,2212,ION Orchard,Deposit,Singapore,1,1,1,1
501171904212,5273 7110 6400 6687,"Friday, 21 October 2022",26.00,7698,Jurong Point,Funds Transfer,Singapore,1,1,1,1
501130862511,4330 5678 3418 6872,"Friday, 21 October 2022",62.00,7698,Jurong Point,Deposit,Singapore,1,1,1,1
501171904212,5273 7110 6400 6687,"Saturday, 22 October 2022",42.00,7698,Jurong Point,Funds Transfer,Singapore,1,1,1,1
501124515611,5264 7110 6400 6369,"Sunday, 23 October 2022",48.00,7698,Jurong Point,Withdraw,Singapore,1,1,1,1
501124515611,5264 7110 6400 6369,"Monday, 24 October 2022",88.00,7698,Jurong Point,Deposit,Singapore,1,1,1,1
501130862511,4330 5678 3418 6872,"Monday, 24 October 2022",90.00,7698,Jurong Point,Withdraw,Singapore,1,1,1,1
501177064303,5278 7110 6400 7114,"Monday, 24 October 2022",74.00,7698,Jurong Point,Funds Transfer,Singapore,1,1,1,1
501130862511,4330 5678 3418 6872,"Tuesday, 25 October 2022",36.00,6757,Habourfront,Funds Transfer,Singapore,1,1,1,1
501124515611,5264 7110 6400 6369,"Tuesday, 25 October 2022",64.00,8946,Westgate,Withdraw,Singapore,1,1,1,1
501171904212,5273 7110 6400 6687,"Tuesday, 25 October 2022",70.00,7698,Jurong Point,Deposit,Singapore,1,1,1,1
501171904212,5273 7110 6400 6687,"Tuesday, 25 October 2022",48.00,7698,Jurong Point,Funds Transfer,Singapore,1,1,1,1
501177064303,5278 7110 6400 7114,"Tuesday, 25 October 2022",94.00,8946,Westgate,Deposit,Singapore,1,1,1,1
501124515611,5264 7110 6400 6369,"Wednesday, 26 October 2022",22.00,7698,Jurong Point,Funds Transfer,Singapore,1,1,1,1
501177064303,5278 7110 6400 7114,"Wednesday, 26 October 2022",76.00,2212,ION Orchard,Withdraw,Singapore,1,1,1,1
501177064303,5278 7110 6400 7114,"Wednesday, 26 October 2022",94.00,2212,ION Orchard,Funds Transfer,Singapore,1,1,1,1
501171904212,5273 7110 6400 6687,"Wednesday, 26 October 2022",66.00,7698,Jurong Point,Funds Transfer,Singapore,1,1,1,1
501144703441,4324 5678 3418 6374,"Thursday, 27 October 2022",68.00,6757,Habourfront,Funds Transfer,Singapore,1,1,1,1
501124515611,5264 7110 6400 6369,"Thursday, 27 October 2022",32.00,6757,Habourfront,Withdraw,Singapore,1,1,1,1
501144703441,4324 5678 3418 6374,"Saturday, 29 October 2022",20.00,6757,Habourfront,Withdraw,Singapore,1,1,1,1
501171904212,5273 7110 6400 6687,"Saturday, 29 October 2022",52.00,8946,Westgate,Funds Transfer,Singapore,1,1,1,1
501177064303,5278 7110 6400 7114,"Sunday, 30 October 2022",26.00,6757,Habourfront,Funds Transfer,Singapore,1,1,1,1
501171904212,5273 7110 6400 6687,"Monday, 31 October 2022",32.00,7698,Jurong Point,Funds Transfer,Singapore,1,1,1,1
501130862511,4330 5678 3418 6872,"Monday, 31 October 2022",44.00,7698,Jurong Point,Withdraw,Singapore,1,1,1,1
501144703441,4324 5678 3418 6374,"Monday, 31 October 2022",42.00,2212,ION Orchard,Withdraw,Singapore,1,1,1,1
501171904212,5273 7110 6400 6687,"Tuesday, 1 November 2022",52.00,7698,Jurong Point,Withdraw,Singapore,1,1,1,1
501177064303,5278 7110 6400 7114,"Tuesday, 1 November 2022",74.00,2212,ION Orchard,Withdraw,Singapore,1,1,1,1
501124515611,5264 7110 6400 6369,"Wednesday, 2 November 2022",66.00,41826,Bugis+,Withdraw,Singapore,1,1,1,1
501124515611,5264 7110 6400 6369,"Wednesday, 2 November 2022",60.00,7698,Jurong Point,Funds Transfer,Singapore,1,1,1,1
501171904212,5273 7110 6400 6687,"Wednesday, 2 November 2022",28.00,8946,Westgate,Deposit,Singapore,1,1,1,1
501130862511,4330 5678 3418 6872,"Thursday, 3 November 2022",36.00,6757,Habourfront,Withdraw,Singapore,1,1,1,1
501171904212,5273 7110 6400 6687,"Thursday, 3 November 2022",96.00,6757,Habourfront,Funds Transfer,Singapore,1,1,1,1
501130862511,4330 5678 3418 6872,"Thursday, 3 November 2022",46.00,8946,Westgate,Funds Transfer,Singapore,1,1,1,1
501177064303,5278 7110 6400 7114,"Thursday, 3 November 2022",32.00,2212,ION Orchard,Funds Transfer,Singapore,1,1,1,1
501171904212,5273 7110 6400 6687,"Friday, 4 November 2022",52.00,6757,Habourfront,Withdraw,Singapore,1,1,1,1
501171904212,5273 7110 6400 6687,"Friday, 4 November 2022",98.00,8946,Westgate,Withdraw,Singapore,1,1,1,1
501124515611,5264 7110 6400 6369,"Saturday, 5 November 2022",84.00,7698,Jurong Point,Funds Transfer,Singapore,1,1,1,1
501130862511,4330 5678 3418 6872,"Saturday, 5 November 2022",36.00,6757,Habourfront,Deposit,Singapore,1,1,1,1
501130862511,4330 5678 3418 6872,"Saturday, 5 November 2022",26.00,6757,Habourfront,Withdraw,Singapore,1,1,1,1
501124515611,5264 7110 6400 6369,"Saturday, 5 November 2022",62.00,7698,Jurong Point,Withdraw,Singapore,1,1,1,1
501144703441,4324 5678 3418 6374,"Sunday, 6 November 2022",70.00,6757,Habourfront,Deposit,Singapore,1,1,1,1
501144703441,4324 5678 3418 6374,"Sunday, 6 November 2022",72.00,8946,Westgate,Deposit,Singapore,1,1,1,1
501171904212,5273 7110 6400 6687,"Sunday, 6 November 2022",52.00,7698,Jurong Point,Funds Transfer,Singapore,1,1,1,1
501124515611,5264 7110 6400 6369,"Sunday, 6 November 2022",58.00,6757,Habourfront,Funds Transfer,Singapore,1,1,1,1
501171904212,5273 7110 6400 6687,"Sunday, 6 November 2022",98.00,7698,Jurong Point,Withdraw,Singapore,1,1,1,1
501124515611,5264 7110 6400 6369,"Sunday, 6 November 2022",100.00,6757,Habourfront,Deposit,Singapore,1,1,1,1
501144703441,4324 5678 3418 6374,"Monday, 7 November 2022",74.00,41826,Bugis+,Deposit,Singapore,1,1,1,1
501171904212,5273 7110 6400 6687,"Monday, 7 November 2022",100.00,7698,Jurong Point,Funds Transfer,Singapore,1,1,1,1
501130862511,4330 5678 3418 6872,"Monday, 7 November 2022",28.00,41826,Bugis+,Withdraw,Singapore,1,1,1,1
501130862511,4330 5678 3418 6872,"Tuesday, 8 November 2022",60.00,7698,Jurong Point,Withdraw,Singapore,1,1,1,1
501144703441,4324 5678 3418 6374,"Wednesday, 9 November 2022",84.00,6757,Habourfront,Withdraw,Singapore,1,1,1,1
501171904212,5273 7110 6400 6687,"Wednesday, 9 November 2022",96.00,7698,Jurong Point,Withdraw,Singapore,1,1,1,1
501171904212,5273 7110 6400 6687,"Thursday, 10 November 2022",94.00,7698,Jurong Point,Withdraw,Singapore,1,1,1,1
501144703441,4324 5678 3418 6374,"Thursday, 10 November 2022",74.00,8946,Westgate,Deposit,Singapore,1,1,1,1
501130862511,4330 5678 3418 6872,"Thursday, 10 November 2022",44.00,7698,Jurong Point,Funds Transfer,Singapore,1,1,1,1
501144703441,4324 5678 3418 6374,"Friday, 11 November 2022",24.00,8946,Westgate,Deposit,Singapore,1,1,1,1
501130862511,4330 5678 3418 6872,"Friday, 11 November 2022",32.00,7698,Jurong Point,Deposit,Singapore,1,1,1,1
501130862511,4330 5678 3418 6872,"Friday, 11 November 2022",30.00,6757,Habourfront,Funds Transfer,Singapore,1,1,1,1
501177064303,5278 7110 6400 7114,"Friday, 11 November 2022",46.00,2212,ION Orchard,Funds Transfer,Singapore,1,1,1,1
501144703441,4324 5678 3418 6374,"Friday, 11 November 2022",22.00,8946,Westgate,Deposit,Singapore,1,1,1,1
501130862511,4330 5678 3418 6872,"Saturday, 12 November 2022",74.00,7698,Jurong Point,Deposit,Singapore,1,1,1,1
501177064303,5278 7110 6400 7114,"Saturday, 12 November 2022",36.00,2212,ION Orchard,Funds Transfer,Singapore,1,1,1,1
501171904212,5273 7110 6400 6687,"Saturday, 12 November 2022",82.00,7698,Jurong Point,Deposit,Singapore,1,1,1,1
501144703441,4324 5678 3418 6374,"Sunday, 13 November 2022",48.00,8946,Westgate,Deposit,Singapore,1,1,1,1
501171904212,5273 7110 6400 6687,"Monday, 14 November 2022",56.00,8946,Westgate,Withdraw,Singapore,1,1,1,1
501177064303,5278 7110 6400 7114,"Monday, 14 November 2022",74.00,6757,Habourfront,Funds Transfer,Singapore,1,1,1,1
501144703441,4324 5678 3418 6374,"Monday, 14 November 2022",98.00,41826,Bugis+,Deposit,Singapore,1,1,1,1
501130862511,4330 5678 3418 6872,"Tuesday, 15 November 2022",96.00,7698,Jurong Point,Funds Transfer,Singapore,1,1,1,1
501177064303,5278 7110 6400 7114,"Tuesday, 15 November 2022",22.00,2212,ION Orchard,Withdraw,Singapore,1,1,1,1
501171904212,5273 7110 6400 6687,"Tuesday, 15 November 2022",30.00,8946,Westgate,Withdraw,Singapore,1,1,1,1
501177064303,5278 7110 6400 7114,"Tuesday, 15 November 2022",58.00,2212,ION Orchard,Funds Transfer,Singapore,1,1,1,1
501177064303,5278 7110 6400 7114,"Tuesday, 15 November 2022",32.00,2212,ION Orchard,Deposit,Singapore,1,1,1,1
501177064303,5278 7110 6400 7114,"Tuesday, 15 November 2022",30.00,2212,ION Orchard,Withdraw,Singapore,1,1,1,1
